id,carat,cut,color,clarity,depth,table,x,y,z,price
15542,0.79,Ideal,D,SI2,62.8,57.0,5.9,5.85,3.69,2853
8593,0.41,Ideal,F,VVS1,62.3,53.0,4.77,4.8,2.98,1295
24803,1.52,Premium,F,VS2,61.4,58.0,7.42,7.37,4.54,15792
2382,0.55,Good,I,VVS2,61.0,61.0,5.32,5.36,3.26,1384
21658,0.57,Ideal,F,IF,61.3,56.0,5.32,5.36,3.28,2656
14822,0.9,Premium,F,SI2,62.6,62.0,6.06,6.01,3.78,3210
16494,0.7,Ideal,H,VVS1,60.2,57.0,5.78,5.82,3.49,3175
13555,0.51,Premium,E,VS2,61.3,60.0,5.16,5.11,3.15,1781
18997,0.36,Ideal,I,VS1,62.1,57.0,4.54,4.58,2.83,568
3422,0.36,Premium,D,SI1,61.4,58.0,4.59,4.56,2.81,851
14534,0.4,Very Good,F,SI1,59.6,61.0,4.79,4.84,2.87,927
8424,0.5,Premium,G,VVS1,61.0,60.0,5.12,5.08,3.11,2070
10619,0.9,Very Good,H,SI1,61.7,57.0,6.21,6.26,3.85,3772
150,0.9,Very Good,F,SI1,62.5,62.0,6.08,6.11,3.81,3950
14289,0.5,Premium,F,VS1,61.6,58.0,5.11,5.06,3.13,1715
21814,1.0,Very Good,E,SI1,63.1,57.0,6.36,6.39,4.02,5051
22659,0.32,Ideal,I,VS1,61.7,55.6,4.41,4.43,2.73,529
20584,0.33,Ideal,G,VS2,62.5,57.0,4.41,4.39,2.75,743
11540,0.77,Good,E,SI2,58.1,63.0,6.02,6.06,3.5,2371
5312,0.52,Ideal,D,SI1,63.0,57.0,5.14,5.12,3.23,1605
25098,1.23,Premium,H,SI1,62.1,58.0,6.85,6.78,4.23,5183
13286,2.01,Premium,I,SI1,62.4,61.0,8.01,7.99,4.99,15707
12451,0.36,Ideal,F,VS2,61.5,55.0,4.57,4.6,2.82,629
25741,1.0,Premium,J,VS1,62.8,57.0,6.39,6.35,4.0,4032
12771,0.9,Ideal,D,SI1,61.8,57.0,6.22,6.17,3.83,4919
15985,1.21,Very Good,F,VS1,61.1,61.0,6.79,6.87,4.17,9656
22890,0.32,Ideal,G,VS1,60.7,56.0,4.43,4.46,2.7,602
15610,0.4,Good,E,SI1,63.2,56.0,4.69,4.74,2.98,687
19420,0.31,Ideal,I,VS2,62.3,53.8,4.32,4.36,2.7,447
19771,0.79,Very Good,F,SI1,58.5,61.0,6.03,6.08,3.54,3073
18905,0.73,Very Good,G,I1,62.5,58.0,5.74,5.82,3.61,1298
16106,0.33,Ideal,F,VVS1,62.4,55.0,4.44,4.47,2.78,955
23900,1.59,Good,F,SI1,63.6,57.0,7.39,7.43,4.71,11716
5142,0.31,Good,G,VS1,63.3,57.0,4.28,4.31,2.72,583
3842,0.32,Ideal,D,VVS2,61.6,55.0,4.41,4.45,2.73,1107
4096,0.7,Premium,F,VS2,63.0,61.0,5.64,5.59,3.54,2648
18171,1.0,Ideal,G,VS2,58.9,60.0,6.53,6.58,3.86,6235
20491,0.3,Ideal,F,VS2,62.5,55.0,4.27,4.31,2.68,605
21657,0.31,Very Good,G,VS1,63.2,56.0,4.29,4.28,2.71,802
26195,0.26,Very Good,E,VVS2,63.0,58.0,4.0,4.03,2.53,597
11081,1.71,Very Good,J,SI1,62.9,58.0,7.58,7.64,4.79,8690
18177,0.51,Ideal,F,VS1,61.6,55.0,5.14,5.18,3.18,1870
8583,0.5,Premium,E,SI1,61.4,58.0,5.17,5.09,3.15,1155
11398,1.25,Very Good,G,VS1,62.7,56.0,6.81,6.93,4.31,8580
11499,0.83,Very Good,D,VS1,58.2,59.0,6.19,6.24,3.62,4521
22098,2.55,Good,H,SI2,63.7,59.0,8.66,8.57,5.49,14775
15376,1.94,Very Good,I,VS2,60.2,58.0,8.04,8.1,4.86,14489
13677,0.35,Ideal,I,SI1,62.2,54.0,4.52,4.55,2.82,491
12505,1.54,Fair,F,SI2,64.4,60.0,7.26,7.16,4.64,7848
11254,1.21,Ideal,G,VS2,61.1,57.0,6.95,6.85,4.22,7996
3536,0.7,Very Good,J,SI1,61.7,57.0,5.65,5.69,3.5,1979
14268,2.11,Ideal,H,SI2,60.0,56.0,8.43,8.35,5.03,12226
22343,0.32,Ideal,D,SI2,,56.0,4.46,4.43,2.73,612
21427,1.4,Very Good,J,SI1,63.5,58.0,7.05,7.09,4.49,6145
19424,1.7,Very Good,G,VS2,61.6,58.0,7.63,7.67,4.71,16086
18344,1.42,Good,H,SI2,61.8,61.0,7.01,7.09,4.36,7437
17931,0.72,Ideal,G,SI2,62.3,54.0,5.76,5.79,3.6,2295
184,0.4,Good,H,VS2,63.1,62.0,4.75,4.66,2.97,717
141,0.4,Ideal,E,VS2,61.4,57.0,4.78,4.75,2.92,1150
4657,1.01,Very Good,H,SI1,61.8,59.0,6.37,6.41,3.95,4876
14934,0.92,Premium,F,SI1,62.0,60.0,6.26,6.19,3.86,3910
1919,0.45,Ideal,G,IF,61.7,55.0,4.93,4.96,3.05,1548
17890,1.24,Premium,F,VS2,62.2,58.0,6.89,6.84,4.27,9411
25951,0.7,Very Good,F,SI1,61.3,59.0,5.68,5.74,3.5,2401
22181,1.01,Premium,G,SI1,61.0,58.0,6.53,6.49,3.97,4808
20502,0.75,Ideal,G,SI2,62.5,55.0,5.82,5.77,3.62,2378
21324,1.03,Ideal,I,SI1,62.2,54.0,6.46,6.5,4.03,4782
19857,0.36,Very Good,D,SI1,63.2,56.0,4.56,4.52,2.87,794
3444,1.1,Very Good,H,SI1,62.9,57.0,6.54,6.59,4.13,5521
8071,0.36,Premium,E,SI2,61.5,61.0,4.63,4.57,2.83,518
23021,0.56,Ideal,D,SI1,62.3,57.0,5.24,5.26,3.27,1578
16839,1.25,Ideal,H,SI2,62.8,55.0,6.87,6.82,4.3,5880
22082,2.23,Premium,J,SI1,62.1,59.0,8.29,8.33,5.16,13069
5841,2.0,Very Good,J,SI2,60.9,54.0,8.12,8.17,4.96,10907
18486,0.4,Ideal,J,VS2,62.2,54.0,4.75,4.8,2.97,599
14364,1.44,Very Good,E,I1,61.1,62.0,7.15,7.23,4.39,5068
25067,0.4,Ideal,E,VS2,62.4,56.0,4.71,4.74,2.95,912
17081,0.35,Premium,D,SI2,62.3,58.0,4.48,4.54,2.81,522
14343,0.4,Premium,E,SI1,62.0,61.0,4.71,4.67,2.91,882
5094,0.3,Very Good,H,SI1,63.4,57.0,4.31,4.27,2.72,540
3129,0.31,Premium,H,VS1,61.5,61.0,4.34,4.31,2.66,698
9799,0.62,Premium,F,SI1,61.7,59.0,5.51,5.48,3.39,1595
11593,0.31,Ideal,G,VVS2,61.4,56.0,4.38,4.35,2.68,907
17721,0.52,Ideal,E,VS2,61.4,54.0,5.2,5.23,3.2,1576
23200,1.2,Very Good,G,SI1,63.2,59.0,6.77,6.74,4.27,5665
11465,0.23,Very Good,D,VVS2,58.5,62.0,4.04,4.06,2.37,472
23675,1.52,Premium,G,VS2,62.0,58.0,7.33,7.39,4.56,13483
11281,0.57,Ideal,F,VS2,62.1,55.0,5.35,5.31,3.31,1760
8237,0.7,Ideal,F,VS1,61.0,55.0,5.77,5.73,3.51,2874
21484,1.21,Ideal,H,VVS2,61.3,56.0,6.85,6.89,4.21,8950
20263,0.7,Very Good,H,VS1,61.5,58.0,5.66,5.72,3.5,2394
16257,0.71,Fair,G,SI2,65.6,56.0,5.54,5.49,3.63,1691
25554,0.42,Premium,G,VS1,60.5,59.0,4.83,4.79,2.91,984
1645,0.34,Ideal,G,VS2,62.9,55.0,4.52,4.45,2.82,765
26310,0.31,Ideal,D,SI2,62.9,54.0,4.35,4.3,2.72,593
21081,0.8,Ideal,G,SI2,61.6,56.0,5.97,6.01,3.69,2856
7731,0.32,Ideal,E,VVS1,61.6,56.0,4.42,4.41,2.72,1020
12217,0.53,Ideal,F,VVS2,61.3,57.0,5.2,5.24,3.2,2160
4604,1.08,Ideal,G,SI2,,58.0,6.55,6.57,4.06,4675
10886,1.07,Premium,F,SI1,61.7,58.0,6.54,6.61,4.06,5042
16853,0.79,Ideal,G,SI1,62.3,57.0,5.9,5.85,3.66,2898
25250,0.27,Ideal,G,VVS1,62.5,56.0,4.15,4.18,2.6,627
2616,0.3,Good,H,SI2,63.2,55.0,4.26,4.29,2.7,378
2994,0.33,Very Good,G,VVS1,62.8,59.0,4.38,4.44,2.77,868
16108,0.53,Ideal,G,SI1,63.0,54.0,5.18,5.14,3.25,1273
19862,0.31,Good,G,VVS2,63.1,57.0,4.3,4.32,2.72,707
13791,0.37,Premium,F,SI1,62.4,59.0,4.6,4.56,2.86,791
12426,0.53,Ideal,D,VS2,61.1,56.0,5.28,5.24,3.21,1825
5187,1.3,Good,J,VS2,63.6,59.0,6.87,6.9,4.38,5175
25567,0.5,Good,E,VS2,63.3,64.0,4.98,5.0,3.16,1348
11245,0.71,Ideal,D,VS2,61.2,57.0,5.72,5.76,3.51,4029
25519,0.37,Premium,E,VS2,61.1,57.0,4.66,4.63,2.84,1041
24946,1.04,Very Good,G,SI2,60.6,57.0,6.56,6.6,3.99,4703
18987,0.7,Ideal,G,SI1,,55.0,5.7,5.73,3.53,2965
16359,0.34,Ideal,G,IF,62.2,56.0,4.45,4.46,2.77,984
23649,1.54,Premium,I,SI1,60.9,59.0,7.42,7.46,4.53,8258
19688,1.09,Ideal,H,VS2,61.4,57.0,6.61,6.65,4.07,6419
26940,1.74,Very Good,H,SI2,62.1,59.0,7.65,7.78,4.79,10086
13759,1.17,Very Good,D,SI2,60.9,60.0,6.72,6.78,4.11,6062
1485,0.38,Ideal,E,SI2,61.5,55.0,4.69,4.72,2.89,603
20826,0.31,Good,E,VS2,63.4,55.0,4.32,4.35,2.75,544
1926,0.34,Ideal,G,VS2,62.4,57.0,4.46,4.48,2.79,517
6829,1.6,Premium,E,SI1,61.2,58.0,7.59,7.5,4.62,9229
7529,0.3,Very Good,G,VVS1,61.3,56.0,4.34,4.37,2.67,691
11122,0.7,Ideal,G,VVS2,63.0,55.0,5.65,5.69,3.57,2993
18059,0.31,Ideal,F,SI1,60.5,57.0,4.4,4.43,2.67,516
12794,1.02,Premium,H,SI2,58.3,59.0,6.61,6.57,3.84,3313
16620,0.51,Ideal,D,SI2,61.9,56.0,5.1,5.15,3.17,1264
1242,1.02,Ideal,G,SI1,62.8,57.0,6.38,6.35,4.0,5055
22648,0.82,Very Good,H,SI1,60.7,56.0,6.04,6.06,3.67,2836
5745,0.71,Ideal,E,VS1,62.1,53.0,5.76,5.73,3.57,2963
24692,0.5,Ideal,D,VS1,62.4,53.7,5.08,5.12,3.18,2033
9214,0.32,Ideal,F,VS1,61.6,57.0,4.39,4.42,2.71,716
1728,1.37,Premium,J,VS1,60.0,62.0,7.24,7.21,4.33,5370
25813,1.0,Premium,F,VVS2,61.3,55.0,6.44,6.41,3.94,8602
23846,0.5,Ideal,I,VVS1,61.6,56.0,5.1,5.13,3.15,1747
12349,0.33,Ideal,H,VVS1,61.5,55.0,4.44,4.47,2.74,730
5472,1.15,Premium,D,SI1,61.7,58.0,6.76,6.69,4.15,6041
3848,1.26,Premium,D,SI2,61.9,58.0,6.88,6.81,4.24,5412
6621,0.57,Premium,G,SI1,62.6,56.0,5.29,5.26,3.3,1915
4026,0.33,Premium,H,VS1,61.9,58.0,4.43,4.45,2.75,579
9051,1.06,Ideal,F,VVS2,61.3,57.0,6.56,6.59,4.03,9547
7094,1.0,Very Good,F,SI1,63.1,59.0,6.29,6.22,3.95,4234
14427,0.31,Premium,D,VS2,62.0,59.0,4.32,4.36,2.69,734
13634,0.41,Ideal,I,VS1,61.9,55.0,4.82,4.78,2.97,878
14970,0.42,Premium,E,SI1,60.0,61.0,4.88,4.85,2.92,953
23517,0.44,Very Good,F,SI1,62.8,59.0,4.88,4.91,3.07,829
7007,1.34,Ideal,G,VS1,62.7,57.0,7.1,7.04,4.43,10070
12667,0.33,Premium,F,VS2,61.2,58.0,4.5,4.45,2.74,854
14925,0.54,Premium,G,VS2,62.0,58.0,5.21,5.18,3.22,1637
23257,0.33,Ideal,E,VVS2,61.2,57.0,4.47,4.45,2.73,1114
18510,2.08,Ideal,G,SI2,61.8,56.0,8.22,8.18,5.07,18124
13076,1.01,Premium,F,SI2,62.8,57.0,6.31,6.24,3.94,4137
9495,0.36,Ideal,H,SI1,,57.0,4.6,4.57,2.82,648
8858,1.06,Premium,F,VS2,61.2,57.0,6.64,6.49,4.02,5942
9727,0.52,Ideal,G,VVS2,61.6,57.0,5.16,5.2,3.19,1897
8759,0.73,Very Good,H,SI1,62.8,55.0,5.71,5.75,3.6,2196
17517,0.32,Ideal,H,VVS2,61.8,55.0,4.42,4.38,2.72,828
23554,0.56,Ideal,D,VS2,61.4,57.0,5.36,5.32,3.28,2066
6597,1.2,Very Good,G,VVS1,61.8,55.0,6.79,6.83,4.21,9968
24198,0.9,Very Good,G,SI1,62.0,61.0,6.07,6.13,3.78,3734
4482,0.72,Ideal,F,SI1,62.1,55.0,5.73,5.8,3.58,2440
3712,0.74,Premium,E,SI2,62.2,57.0,5.79,5.77,3.59,2002
16181,1.01,Very Good,J,VS2,60.6,59.0,6.42,6.45,3.9,4337
6030,0.27,Ideal,G,IF,61.0,56.0,4.17,4.19,2.55,672
3489,0.9,Ideal,F,VS2,62.6,56.0,6.16,6.23,3.88,4801
18101,0.32,Good,D,SI1,63.3,57.0,4.37,4.38,2.77,589
26260,0.5,Very Good,E,VS2,62.7,54.0,5.07,5.1,3.19,1624
4335,0.58,Very Good,G,SI1,63.5,56.0,5.34,5.28,3.37,1393
10067,0.52,Very Good,G,VS2,63.0,56.0,5.09,5.13,3.22,1369
20972,0.74,Ideal,E,SI1,62.3,58.0,5.74,5.78,3.59,2872
24894,0.51,Very Good,I,SI1,63.5,60.0,5.03,5.05,3.2,1046
17711,1.53,Good,E,SI1,63.5,58.0,7.29,7.35,4.65,11303
4080,0.31,Premium,G,SI2,61.8,59.0,4.34,4.3,2.67,523
22468,2.0,Very Good,F,SI1,57.9,60.0,8.28,8.34,4.81,18759
8366,0.3,Premium,G,VS1,60.0,60.0,4.33,4.3,2.59,776
10646,0.37,Fair,F,SI1,65.3,56.0,4.53,4.47,2.94,527
6001,1.09,Ideal,E,SI1,61.1,55.0,6.66,6.7,4.08,5935
6393,1.43,Very Good,D,SI1,63.5,56.0,7.24,7.09,4.55,9450
14432,0.27,Ideal,E,VS1,61.6,55.0,4.18,4.16,2.57,603
15203,0.51,Premium,E,VVS2,62.1,57.0,5.18,5.15,3.21,2185
14201,0.9,Good,D,VS2,65.8,58.0,5.99,6.01,3.95,4682
26784,0.75,Premium,G,SI2,62.7,58.0,5.82,5.76,3.63,2268
16565,0.31,Premium,G,VS1,62.2,56.0,4.36,4.32,2.7,802
24706,0.31,Very Good,H,VS1,62.8,58.0,4.29,4.31,2.7,544
6378,1.5,Good,E,I1,62.4,64.0,7.22,7.26,4.52,4989
14135,2.28,Premium,H,SI2,62.5,58.0,8.39,8.33,5.23,15413
12770,0.55,Premium,D,VS2,61.3,60.0,5.29,5.28,3.24,2030
20547,1.11,Premium,I,SI1,61.9,58.0,6.63,6.61,4.1,3978
22199,1.1,Premium,D,SI2,62.4,58.0,6.57,6.6,4.11,4640
8166,2.31,Premium,J,SI1,61.1,60.0,8.58,8.51,5.22,15323
25977,1.19,Good,J,SI1,59.8,64.0,6.94,6.9,4.14,4498
2471,0.7,Premium,I,SI2,59.5,58.0,5.79,5.73,3.43,1890
17116,0.32,Very Good,F,VVS2,62.0,55.0,4.38,4.42,2.73,717
23821,1.12,Very Good,D,SI2,59.3,59.0,6.76,6.8,4.02,5243
11454,1.2,Ideal,G,VS2,62.8,54.0,6.75,6.79,4.25,8414
8054,0.59,Ideal,F,VS1,61.1,56.0,5.43,5.47,3.33,2140
12757,1.01,Premium,E,SI1,59.8,59.0,6.52,6.48,3.89,5543
16613,1.37,Ideal,F,VS1,59.6,57.0,7.28,7.22,4.32,11649
10377,0.38,Very Good,E,VS2,60.4,58.0,4.67,4.7,2.83,744
22679,0.4,Ideal,E,SI1,62.0,57.0,4.78,4.74,2.95,945
16656,1.15,Premium,G,SI2,62.5,55.0,6.72,6.68,4.19,4861
20340,1.22,Premium,H,VS1,62.5,59.0,6.85,6.79,4.26,7816
8261,1.01,Premium,E,SI1,62.8,58.0,6.38,6.33,3.99,5741
4822,0.3,Very Good,H,SI1,59.4,63.0,4.35,4.4,2.6,421
1371,1.6,Ideal,I,SI1,62.4,56.0,7.52,7.48,4.68,9901
17774,0.3,Premium,D,VS1,60.2,59.0,4.39,4.42,2.65,610
5695,0.9,Premium,D,SI1,59.5,57.0,6.29,6.21,3.72,3689
26117,0.32,Premium,G,VS2,61.0,59.0,4.46,4.42,2.71,720
25286,1.07,Ideal,E,VVS2,61.4,56.0,6.65,6.55,4.05,10043
15341,0.32,Ideal,F,VS2,61.6,57.0,4.43,4.4,2.72,828
1016,0.61,Very Good,E,VS2,60.0,57.0,5.52,5.55,3.32,2036
26237,1.6,Ideal,F,VS2,60.2,55.5,7.6,7.66,4.59,16240
14195,0.3,Ideal,G,VS1,61.7,57.0,4.32,4.3,2.66,776
16151,1.22,Premium,D,SI1,62.3,60.0,6.84,6.8,4.25,5739
19232,1.33,Very Good,J,VS1,61.7,55.0,7.07,7.12,4.38,6442
14226,1.0,Very Good,D,SI2,63.4,58.0,6.33,6.3,4.01,3304
19592,1.0,Fair,E,SI1,65.8,59.0,6.07,6.15,4.02,4798
2403,0.32,Ideal,H,VVS2,61.9,53.0,4.42,4.44,2.74,619
21804,1.08,Ideal,D,VS2,61.9,58.0,6.54,6.57,4.06,8481
5118,1.25,Very Good,G,SI2,61.4,59.0,6.97,6.93,4.27,6399
20302,0.3,Ideal,H,SI1,62.2,57.0,4.26,4.29,2.66,450
24353,0.47,Good,D,SI1,63.8,59.0,4.9,4.88,3.12,987
25192,1.01,Good,F,VVS2,63.6,60.0,6.36,6.31,4.03,7059
8488,1.1,Ideal,F,SI2,62.4,56.0,6.58,6.62,4.12,5596
14891,0.52,Ideal,E,VS2,62.1,57.0,5.22,5.19,3.23,1617
18175,0.9,Very Good,E,SI2,61.6,58.0,6.18,6.23,3.82,3715
8309,0.9,Good,F,VS2,63.3,57.0,6.11,6.15,3.88,4432
13675,0.53,Ideal,G,SI1,60.7,56.0,5.22,5.27,3.18,1371
8487,0.32,Very Good,G,VVS2,64.0,55.0,4.31,4.35,2.77,607
11382,0.51,Premium,G,SI1,62.4,58.0,5.13,5.07,3.18,1312
13487,1.1,Very Good,H,VS2,63.1,57.0,6.6,6.52,4.14,5729
19550,1.2,Premium,G,SI2,62.6,61.0,6.73,6.68,4.2,4250
3791,0.31,Premium,H,VVS2,62.4,59.0,4.35,4.31,2.7,802
12174,0.3,Very Good,G,IF,61.0,62.0,4.32,4.34,2.64,895
3597,1.19,Good,I,SI1,63.7,57.2,6.69,6.73,4.28,5236
24378,0.7,Ideal,D,VS2,62.3,55.0,5.67,5.7,3.54,3092
10318,0.3,Premium,E,VS1,60.6,62.0,4.3,4.28,2.6,851
3538,1.2,Good,J,VS2,63.7,58.0,6.61,6.68,4.23,4466
11413,0.51,Ideal,D,VS2,,57.0,5.18,5.21,3.16,1769
14487,0.5,Premium,H,VVS1,62.5,58.0,5.05,5.1,3.17,1710
11136,0.55,Premium,G,VS1,59.4,62.0,5.36,5.32,3.17,1792
12307,0.4,Ideal,D,VS2,60.4,56.0,4.77,4.73,2.87,1050
11372,1.2,Very Good,I,SI1,63.8,57.0,6.64,6.72,4.26,5352
4546,1.01,Very Good,I,VS1,59.7,58.0,6.53,6.57,3.91,4858
9971,0.54,Ideal,I,VVS2,61.7,54.0,5.25,5.29,3.25,1346
7678,0.31,Premium,H,VVS1,62.1,58.0,4.36,4.33,2.7,907
2082,2.14,Premium,I,SI1,61.3,61.0,8.32,8.28,5.09,15913
2198,0.54,Ideal,F,VVS2,,56.0,5.27,5.3,3.21,2582
22364,0.33,Ideal,H,VVS1,62.1,55.0,4.46,4.5,2.78,730
19389,0.3,Premium,G,IF,58.4,62.0,4.43,4.4,2.58,1071
15014,0.3,Good,D,SI1,63.3,59.0,4.22,4.25,2.68,552
20328,1.25,Premium,I,VS2,61.0,59.0,6.89,6.98,4.23,5975
21529,0.42,Very Good,H,SI1,63.2,58.0,4.79,4.77,3.02,898
14393,1.08,Ideal,H,SI1,62.8,57.0,6.55,6.51,4.1,4964
12902,1.5,Premium,G,VS2,59.9,58.0,7.38,7.34,4.41,11189
20514,0.53,Ideal,F,VS1,,55.0,5.24,5.21,3.22,1740
5199,0.56,Ideal,E,SI1,62.7,57.0,5.23,5.27,3.29,1580
6941,0.3,Ideal,H,VVS2,61.0,55.0,4.33,4.34,2.65,577
8358,1.58,Premium,G,VS1,62.1,59.0,7.43,7.46,4.62,12530
19423,0.33,Ideal,G,VS1,61.7,56.0,4.47,4.44,2.75,854
22382,0.4,Ideal,G,SI1,60.1,56.0,4.8,4.85,2.9,1084
13101,1.64,Fair,E,SI2,63.1,60.0,7.58,7.5,4.75,8954
14392,0.41,Ideal,I,VVS1,62.0,54.5,4.77,4.8,2.97,891
22212,1.01,Ideal,G,VS1,62.1,54.0,6.41,6.43,3.99,7262
22361,0.55,Very Good,G,SI1,60.7,56.0,5.32,5.38,3.25,1141
322,0.71,Ideal,D,VVS2,61.6,56.0,5.69,5.77,3.53,4222
12098,1.2,Premium,H,VS2,62.4,59.0,6.73,6.69,4.19,6416
3724,1.31,Premium,E,SI2,61.2,60.0,7.02,6.93,4.27,5176
20410,2.09,Premium,G,SI2,59.8,59.0,8.37,8.32,4.99,14024
20982,0.33,Ideal,H,SI2,61.4,55.0,4.47,4.49,2.75,433
2953,0.7,Premium,G,SI1,60.3,58.0,5.73,5.77,3.47,2170
6482,0.9,Fair,G,VS2,65.8,61.0,5.99,5.96,3.93,4309
20358,2.0,Premium,I,VS2,58.5,61.0,8.28,8.19,4.82,14763
22804,1.52,Premium,E,SI1,60.2,58.0,7.44,7.37,4.46,10180
6904,0.3,Ideal,D,VVS2,61.6,58.0,4.29,4.32,2.65,814
26012,0.3,Ideal,D,SI2,61.1,58.0,4.31,4.33,2.64,413
24707,1.51,Very Good,G,VS1,60.2,63.0,7.36,7.39,4.44,12317
3792,0.4,Premium,H,VS1,62.7,58.5,4.7,4.74,2.96,793
15989,0.71,Very Good,J,SI1,63.5,58.0,5.63,5.67,3.59,1917
12452,1.22,Good,G,VS2,59.9,61.0,6.88,6.91,4.13,8533
3829,0.71,Ideal,E,SI1,61.3,57.0,5.81,5.78,3.55,2704
26424,1.54,Premium,H,VS2,61.0,60.0,7.46,7.42,4.54,11177
12285,0.36,Ideal,D,SI1,61.9,55.7,4.57,4.59,2.84,713
1275,0.53,Ideal,D,VS2,61.4,55.0,5.21,5.24,3.21,1585
22754,0.34,Ideal,E,VVS1,61.9,56.0,4.47,4.51,2.78,1014
10200,0.7,Very Good,I,SI2,62.4,58.0,5.64,5.68,3.53,1795
7625,0.3,Ideal,D,VS1,60.8,58.0,4.31,4.34,2.63,742
24136,0.31,Premium,E,SI1,61.2,58.0,4.38,4.34,2.67,651
634,0.35,Fair,F,VVS1,54.6,59.0,4.85,4.79,2.63,1011
819,0.3,Premium,H,SI1,59.3,59.0,4.36,4.38,2.59,421
5663,1.2,Premium,H,VVS2,60.0,60.0,6.86,6.78,4.09,5174
17323,0.77,Ideal,I,SI1,61.7,56.0,5.89,5.91,3.64,2382
22475,0.9,Premium,I,SI1,63.0,60.0,6.08,5.99,3.8,3377
12976,0.7,Fair,D,VVS2,58.5,62.0,5.72,5.81,3.37,3296
23765,0.3,Ideal,H,VS2,60.7,57.0,4.37,4.33,2.64,608
16137,0.34,Ideal,G,VS1,60.6,57.0,4.52,4.57,2.75,720
4446,0.33,Very Good,E,VVS2,59.8,58.7,4.47,4.51,2.68,893
7816,0.23,Very Good,H,VVS2,62.0,55.0,3.93,3.95,2.44,378
18081,0.34,Premium,G,VS1,60.4,61.0,4.53,4.48,2.72,880
10144,0.8,Ideal,D,SI2,61.9,54.0,5.95,6.0,3.7,3210
10542,0.36,Ideal,F,VVS2,62.4,55.0,4.54,4.57,2.84,896
21541,0.37,Premium,E,VVS2,59.7,61.0,4.71,4.67,2.8,1082
5216,0.56,Ideal,E,VS1,62.3,57.0,5.3,5.26,3.29,1791
2300,0.64,Good,F,SI1,57.9,64.0,5.76,5.65,3.3,1646
9108,0.3,Very Good,G,SI1,62.6,57.0,4.25,4.34,2.69,447
7366,1.25,Ideal,G,SI2,61.1,55.0,6.95,6.99,4.26,6371
13694,0.41,Premium,E,VS1,60.7,59.0,4.77,4.79,2.9,964
13768,1.05,Premium,G,VS2,61.9,59.0,6.56,6.52,4.05,5821
341,1.16,Premium,G,VS1,61.9,58.0,6.76,6.72,4.17,8107
22106,0.54,Ideal,G,SI2,61.8,55.0,5.23,5.26,3.24,1028
22719,1.79,Premium,G,VS1,61.7,59.0,7.85,7.74,4.81,18419
15706,1.02,Ideal,D,SI2,58.9,61.0,6.56,6.62,3.88,4971
22683,0.27,Very Good,F,VVS2,60.8,59.0,4.17,4.19,2.54,591
10732,0.54,Premium,G,SI1,60.3,57.0,5.4,5.24,3.21,1389
1585,0.77,Ideal,H,VVS2,61.3,56.0,5.91,5.94,3.63,3707
12373,0.3,Premium,E,VS2,62.3,58.0,4.32,4.28,2.68,844
23923,0.32,Ideal,G,IF,61.0,56.0,4.41,4.44,2.7,918
101,1.02,Fair,J,SI1,66.8,55.0,6.25,6.18,4.15,3027
25105,0.7,Ideal,H,VVS1,60.3,56.0,5.77,5.82,3.49,3524
13040,1.23,Premium,G,VS1,61.8,58.0,6.88,6.84,4.24,8381
13004,1.01,Good,D,SI2,63.6,56.0,6.38,6.33,4.04,4805
7623,0.38,Ideal,G,VS2,61.6,57.0,4.62,4.66,2.86,743
4571,0.57,Ideal,E,VVS2,61.5,56.0,5.31,5.35,3.28,2447
5922,1.0,Very Good,G,VS1,60.6,63.0,6.42,6.45,3.9,6699
5952,0.58,Very Good,G,VS2,63.2,58.0,5.36,5.28,3.36,1336
13011,0.39,Premium,F,SI1,60.1,59.0,4.77,4.74,2.86,823
7827,1.2,Very Good,H,I1,63.1,60.0,6.75,6.67,4.23,2850
18690,0.34,Ideal,D,IF,59.8,57.0,4.59,4.57,2.74,2346
13309,0.3,Premium,D,VS2,60.9,58.0,4.32,4.35,2.64,710
21144,1.5,Very Good,J,VS1,,57.0,7.24,7.2,4.57,8896
24535,0.33,Premium,E,SI1,59.1,58.0,4.56,4.51,2.68,743
1971,0.3,Premium,G,VVS2,62.8,60.0,4.28,4.25,2.68,878
13457,1.01,Good,J,SI2,59.5,62.0,6.42,6.46,3.83,3756
6783,1.05,Very Good,E,VS1,63.1,59.0,6.49,6.45,4.08,7969
22587,0.4,Very Good,F,IF,62.8,57.0,4.65,4.68,2.93,1404
1430,1.52,Very Good,G,VS2,60.8,57.0,7.41,7.49,4.53,12596
4572,0.33,Very Good,G,VS1,61.0,57.0,4.46,4.49,2.72,652
18931,0.4,Very Good,G,IF,61.0,59.0,4.75,4.79,2.91,1154
16563,0.45,Ideal,D,VS1,62.3,56.0,4.88,4.91,3.05,1330
18976,0.35,Premium,D,SI1,61.5,58.0,4.53,4.55,2.79,601
7297,1.21,Good,J,IF,62.1,60.0,6.81,6.87,4.25,6299
25913,0.31,Ideal,E,VS2,61.8,54.0,4.37,4.34,2.69,872
296,0.32,Ideal,G,VVS2,61.6,55.0,4.4,4.43,2.72,708
7063,1.24,Ideal,H,VS1,61.0,57.0,6.91,6.95,4.23,8719
25806,0.77,Very Good,G,VS1,61.1,54.0,5.91,5.94,3.62,3197
11783,0.53,Good,D,SI1,63.8,56.0,5.16,5.12,3.28,1636
