id,carat,cut,color,clarity,depth,table,x,y,z,price
25057,1.22,Very Good,H,SI1,62.4,57.0,6.78,6.82,4.24,6323
7980,1.29,Premium,I,SI1,62.1,57.0,7.03,6.92,4.33,6140
25906,0.9,Very Good,H,VS2,62.2,58.0,6.11,6.18,3.82,4157
1736,1.1,Premium,I,SI2,,62.0,6.75,6.7,3.99,3271
23782,0.36,Good,D,VS2,63.4,54.0,4.51,4.57,2.88,739
14485,1.0,Good,E,SI1,63.7,60.0,6.24,6.29,3.99,5082
4256,1.34,Ideal,F,VS2,62.5,56.0,7.09,7.05,4.42,7504
24578,1.52,Premium,E,SI1,62.5,59.0,7.26,7.33,4.56,12305
2476,1.51,Good,J,VS2,59.5,61.0,7.45,7.62,4.48,7476
10757,1.2,Ideal,I,SI1,61.8,56.0,6.77,6.8,4.19,5412
26946,1.31,Premium,I,VS2,61.9,59.0,7.02,6.98,4.33,6323
3714,2.01,Premium,H,SI1,62.7,59.0,8.08,8.03,5.05,17849
6705,0.92,Ideal,I,SI1,61.8,57.0,6.27,6.25,3.87,3323
18189,1.01,Ideal,E,VVS2,61.7,55.0,6.44,6.49,3.99,10852
17092,0.23,Premium,G,VVS2,58.1,59.0,4.09,4.03,2.36,550
25893,0.8,Premium,F,VS2,62.0,61.0,5.99,5.91,3.69,3369
5190,1.52,Good,J,VS2,63.3,56.0,7.27,7.33,4.62,7370
25193,0.9,Very Good,I,VS2,61.6,57.0,6.13,6.17,3.79,3581
21857,1.51,Premium,H,VS1,62.4,60.0,7.34,7.27,4.56,10939
16457,0.31,Ideal,F,SI1,61.2,55.0,4.37,4.4,2.68,568
14211,0.3,Premium,D,SI1,62.5,58.0,4.27,4.31,2.68,552
7844,0.33,Ideal,E,VS2,61.9,56.0,4.46,4.43,2.75,928
12641,1.73,Ideal,H,SI1,62.7,56.0,7.62,7.67,4.79,11688
14053,0.4,Very Good,E,SI2,63.1,57.0,4.72,4.7,2.97,798
13032,0.53,Ideal,D,VS2,,56.0,5.2,5.22,3.21,2266
26513,0.7,Very Good,F,SI1,58.4,63.0,5.77,5.84,3.39,2058
21486,1.01,Ideal,G,SI2,61.5,57.0,6.43,6.45,3.96,4783
6765,0.72,Ideal,E,VS2,60.9,56.0,5.81,5.84,3.55,3301
10794,0.32,Premium,F,VS2,61.4,60.0,4.38,4.42,2.7,645
1126,1.27,Premium,G,SI1,61.4,59.0,6.98,6.94,4.27,7133
17626,0.53,Very Good,G,VS1,60.9,56.0,5.24,5.27,3.2,1636
26619,0.71,Good,E,SI1,61.5,61.0,5.64,5.67,3.48,2573
18734,0.71,Ideal,F,VS1,61.9,56.0,5.69,5.72,3.53,3710
11544,2.02,Good,J,SI1,63.5,60.0,7.93,7.98,5.05,12798
22987,0.3,Very Good,D,SI1,63.1,56.0,4.28,4.24,2.69,662
23165,0.4,Ideal,G,VVS1,61.2,56.0,4.75,4.79,2.92,1123
4359,1.0,Good,I,VS2,61.7,60.2,6.29,6.35,3.9,4761
14115,1.0,Good,F,SI1,63.6,58.0,6.31,6.27,4.0,4939
17728,1.27,Very Good,I,I1,60.2,62.0,7.0,7.05,4.23,3665
26950,1.03,Ideal,G,VVS1,62.0,56.0,6.54,6.5,4.04,8398
21401,0.42,Ideal,F,VS1,,57.0,4.84,4.87,2.96,1031
7422,0.71,Ideal,D,SI2,60.4,56.0,5.79,5.83,3.51,2516
6653,1.0,Premium,G,SI1,60.5,61.0,6.51,6.45,3.92,5152
17485,0.31,Ideal,F,VS2,61.9,54.0,4.38,4.35,2.7,802
9161,2.09,Very Good,F,SI2,63.4,55.0,8.18,8.11,5.16,18640
23712,0.41,Premium,G,SI1,60.3,59.0,4.79,4.76,2.88,923
7623,0.38,Ideal,G,VS2,61.6,57.0,4.62,4.66,2.86,743
988,0.32,Good,H,SI1,63.5,57.0,4.34,4.39,2.77,461
16015,0.93,Premium,G,SI2,60.8,59.0,6.35,6.28,3.84,3594
2853,0.32,Ideal,D,SI1,62.5,54.0,4.41,4.39,2.75,756
11696,0.43,Ideal,G,SI1,,57.0,4.84,4.87,2.98,790
8854,1.1,Ideal,H,SI2,62.6,56.0,6.65,6.57,4.14,4620
16337,0.7,Premium,E,SI1,60.5,58.0,5.77,5.74,3.48,2777
14997,0.7,Very Good,J,VS2,58.2,60.0,5.86,5.9,3.42,1896
17015,1.0,Good,I,SI2,63.9,60.0,6.3,6.26,4.01,3528
17634,0.72,Ideal,E,SI2,61.7,57.0,5.72,5.78,3.55,2337
19564,0.53,Very Good,I,VS1,61.6,56.7,5.18,5.21,3.2,1286
16867,0.57,Ideal,D,VS2,61.8,57.0,5.29,5.32,3.28,1955
9655,1.06,Premium,D,SI1,61.1,59.0,6.63,6.56,4.03,6352
3041,1.51,Ideal,J,VS2,61.1,57.0,7.36,7.3,4.48,8033
16036,0.54,Ideal,H,VVS1,61.1,57.0,5.26,5.22,3.2,1944
5011,0.41,Ideal,E,VS1,62.7,57.0,4.76,4.72,2.97,1153
25246,2.08,Premium,H,SI1,62.6,59.0,8.13,8.1,5.08,17778
23385,0.9,Good,G,SI1,63.1,59.0,6.11,6.15,3.87,3734
3274,0.43,Ideal,I,VS1,61.8,55.0,4.88,4.9,3.02,1218
7228,0.74,Ideal,D,VS1,61.7,55.0,5.85,5.79,3.59,3746
3684,1.14,Ideal,G,IF,61.1,57.0,6.7,6.76,4.11,10313
23059,1.51,Premium,J,SI1,58.4,60.0,7.58,7.53,4.41,7314
6808,0.34,Ideal,E,VS1,62.0,56.0,4.52,4.48,2.79,1033
12338,1.5,Good,G,SI2,57.5,63.0,7.53,7.49,4.32,6006
22084,0.5,Fair,E,SI1,65.1,58.0,5.04,4.94,3.25,1114
1317,0.41,Ideal,F,IF,61.4,56.0,4.77,4.81,2.94,1439
3226,0.77,Premium,F,SI2,61.6,58.0,5.9,5.88,3.63,2247
17457,0.68,Premium,D,SI1,59.8,59.0,5.72,5.66,3.4,1909
21200,0.31,Premium,F,VS2,61.4,55.0,4.34,4.32,2.66,802
24839,0.29,Good,F,VS1,,56.0,4.24,4.26,2.64,415
9853,0.52,Very Good,H,VVS2,61.7,63.0,5.26,5.16,3.22,1605
5753,0.4,Ideal,H,VVS2,62.2,56.0,4.75,4.7,2.94,1125
10618,1.71,Premium,I,VS1,,57.0,7.82,7.73,4.71,11246
16394,0.32,Premium,H,VS2,61.9,58.0,4.39,4.37,2.71,648
4617,0.53,Ideal,F,VS1,61.8,56.0,5.22,5.2,3.22,1908
19482,0.34,Very Good,H,VVS1,63.2,58.0,4.45,4.41,2.8,995
26221,0.7,Very Good,H,SI1,62.8,57.0,5.61,5.66,3.54,2214
23254,0.31,Ideal,G,IF,62.6,53.0,4.36,4.39,2.74,891
1301,1.72,Premium,H,VS1,59.3,59.0,7.86,7.82,4.65,14414
23670,0.3,Ideal,H,IF,61.8,57.0,4.31,4.36,2.68,764
15223,0.39,Very Good,G,VS2,62.4,56.0,4.64,4.68,2.91,787
22669,0.59,Very Good,H,VVS2,61.1,57.0,5.39,5.48,3.32,1771
26285,2.51,Premium,J,SI1,59.6,60.0,8.84,8.79,5.25,17452
13674,0.27,Ideal,E,VVS1,62.0,56.0,4.16,4.19,2.59,586
9901,1.06,Premium,D,SI1,59.4,57.0,6.72,6.65,3.97,5817
5496,1.2,Premium,F,VS2,60.4,59.0,6.91,6.89,4.17,8796
21676,0.38,Ideal,E,VS1,61.6,56.0,4.66,4.62,2.86,1069
9601,2.01,Premium,I,SI2,63.0,56.0,8.05,7.96,5.05,11312
1799,1.24,Premium,G,VS1,62.0,55.0,6.95,6.89,4.29,8449
12150,0.72,Very Good,F,VS1,62.2,58.0,5.75,5.7,3.56,2804
9668,1.64,Premium,F,SI1,61.3,58.0,7.65,7.59,4.67,12821
21588,0.57,Ideal,E,VS1,62.0,55.0,5.31,5.34,3.3,2177
21432,1.06,Premium,E,VS2,62.3,58.0,6.49,6.52,4.05,6716
6442,0.36,Ideal,H,VVS1,62.0,54.0,4.59,4.61,2.85,783
8637,1.51,Very Good,E,SI2,58.8,58.0,7.53,7.61,4.45,9727
24490,1.38,Ideal,F,VS2,61.9,55.0,7.16,7.12,4.42,11205
15601,0.77,Ideal,H,VS2,62.4,56.0,5.89,5.85,3.66,2479
18744,0.52,Ideal,E,VS2,60.4,57.0,5.22,5.17,3.14,1694
26151,1.0,Good,E,SI2,63.3,55.0,6.25,6.29,3.97,4312
3655,1.01,Very Good,F,VS2,63.6,59.0,6.3,6.34,4.02,6714
7053,1.21,Premium,D,SI2,62.5,57.0,6.79,6.71,4.22,6505
15946,2.01,Fair,H,SI2,61.2,66.0,8.21,8.09,4.98,13587
11372,1.2,Very Good,I,SI1,63.8,57.0,6.64,6.72,4.26,5352
15711,1.2,Very Good,I,SI2,63.7,56.0,6.66,6.71,4.26,5490
1287,0.52,Ideal,G,VS2,62.0,55.0,5.16,5.19,3.21,2255
19915,0.53,Ideal,G,VS2,61.8,55.0,5.19,5.22,3.21,1577
20830,0.9,Very Good,D,VS2,63.3,59.0,6.12,6.17,3.89,4981
2138,0.7,Good,I,VS1,63.2,55.0,5.58,5.63,3.54,2274
23172,0.77,Ideal,D,SI2,61.5,55.0,5.9,5.93,3.64,2885
10829,0.34,Ideal,F,VVS2,61.8,56.0,4.49,4.47,2.77,914
12209,1.71,Ideal,J,VS1,62.4,56.0,7.59,7.63,4.75,10309
12290,0.31,Ideal,D,VS2,62.2,57.0,4.31,4.34,2.69,734
9874,0.33,Very Good,E,SI1,60.2,58.0,4.49,4.55,2.72,579
21924,0.3,Very Good,G,SI1,60.1,62.0,4.35,4.37,2.62,447
16490,0.52,Ideal,G,VS1,60.9,56.0,5.2,5.24,3.18,1662
23696,1.0,Good,E,VS2,61.5,62.0,6.37,6.42,3.93,6073
13468,0.3,Premium,I,VVS1,61.1,59.0,4.33,4.31,2.64,709
6895,2.01,Premium,I,SI2,62.3,59.0,8.01,7.97,4.98,12182
9885,1.03,Ideal,G,VS1,62.0,57.0,6.45,6.48,4.0,7119
3611,1.06,Premium,H,VS2,60.8,59.0,6.55,6.58,3.99,5205
7152,1.0,Premium,E,VS2,60.4,57.0,6.49,6.46,3.91,6720
17348,0.36,Premium,E,SI2,60.6,59.0,4.61,4.57,2.78,648
6013,0.35,Ideal,G,VVS1,61.0,56.0,4.56,4.59,2.79,887
13646,1.29,Very Good,I,VS1,,58.0,6.98,7.03,4.28,5562
14114,2.0,Ideal,I,SI2,59.8,55.0,8.28,8.18,4.92,11255
4883,0.96,Fair,H,I1,69.2,56.0,5.97,5.83,4.08,1739
16525,0.44,Ideal,G,SI2,61.1,55.0,4.93,4.95,3.02,694
13077,1.01,Premium,F,SI1,60.3,58.0,6.53,6.61,3.96,4829
12612,1.52,Premium,D,SI1,58.4,60.0,7.57,7.52,4.41,12342
12047,1.29,Very Good,I,VS2,61.3,58.0,6.98,7.04,4.3,6099
4147,0.9,Premium,F,SI2,62.3,57.0,6.18,6.15,3.84,3704
8907,0.7,Premium,G,SI1,60.5,57.0,5.75,5.68,3.46,2415
23321,0.3,Ideal,E,VVS1,62.1,57.0,4.27,4.29,2.66,862
6543,0.4,Good,D,VS1,60.5,63.0,4.75,4.77,2.88,954
21628,1.24,Very Good,H,SI2,63.2,55.0,6.88,6.83,4.33,5486
4432,0.71,Ideal,G,VS1,61.0,57.0,5.77,5.74,3.51,2686
24698,0.31,Premium,F,VS2,61.6,58.0,4.38,4.35,2.69,802
407,0.25,Good,D,VS1,57.6,60.0,4.15,4.18,2.4,399
24715,0.35,Ideal,E,VS2,61.7,55.0,4.54,4.57,2.81,767
13179,1.54,Premium,J,VVS1,62.4,59.0,7.36,7.38,4.6,9215
16174,0.41,Ideal,E,VVS2,61.5,55.0,4.79,4.83,2.96,1187
21830,0.32,Very Good,H,VS2,62.8,55.0,4.38,4.41,2.76,505
8235,1.2,Very Good,J,VS1,,59.0,6.67,6.72,4.26,5257
11023,0.34,Ideal,E,IF,61.7,56.0,4.46,4.48,2.76,1163
14052,0.51,Ideal,E,VS1,61.5,56.0,5.11,5.16,3.16,1758
11564,0.31,Very Good,H,VS2,63.0,57.0,4.32,4.34,2.73,489
11557,1.22,Very Good,E,SI2,63.3,56.0,6.78,6.75,4.28,5739
20784,0.4,Ideal,D,VVS1,61.6,56.0,4.74,4.77,2.93,1637
16354,0.7,Fair,G,I1,67.3,57.0,5.53,5.38,3.68,956
21637,1.21,Good,G,VS2,59.1,61.0,6.95,6.89,4.09,7359
12,1.1,Premium,D,SI1,60.7,55.0,6.74,6.71,4.08,6468
4761,0.9,Very Good,H,VS2,62.0,57.0,6.1,6.16,3.8,4155
1178,1.28,Very Good,H,SI2,60.2,58.0,7.03,7.13,4.26,5984
10694,0.3,Ideal,D,VVS1,61.3,57.0,4.29,4.32,2.64,1000
2864,0.35,Premium,E,VS1,60.8,58.0,4.58,4.55,2.78,1063
6472,0.32,Premium,H,VVS1,60.9,58.0,4.4,4.43,2.69,730
22613,1.01,Very Good,F,SI2,62.4,58.0,6.37,6.42,3.99,4187
9219,0.9,Premium,E,SI2,60.4,59.0,6.24,6.21,3.76,3856
12041,1.05,Very Good,J,SI2,63.2,56.0,6.49,6.45,4.09,2789
2990,1.23,Ideal,G,VVS1,61.2,56.0,6.94,6.9,4.23,11182
23502,0.53,Good,F,VVS2,62.5,65.0,5.11,5.17,3.21,2281
11208,0.52,Very Good,E,SI2,61.8,54.0,5.15,5.18,3.19,1120
7011,2.01,Very Good,I,VS1,63.5,59.0,8.03,7.93,5.07,14792
11531,0.37,Premium,D,VS1,60.2,60.0,4.63,4.68,2.8,803
14438,0.57,Good,D,SI2,63.8,57.0,5.24,5.26,3.35,1262
22444,0.36,Ideal,D,VS1,62.8,55.0,4.55,4.52,2.85,1018
8928,1.58,Ideal,E,VS1,62.6,56.0,7.41,7.44,4.65,17894
12593,0.4,Very Good,E,VVS1,63.8,56.0,4.68,4.72,3.0,1142
17825,0.63,Premium,E,IF,60.3,62.0,5.55,5.53,3.34,2879
26632,0.3,Ideal,G,SI1,61.6,57.0,4.29,4.34,2.66,432
2876,0.36,Ideal,E,VS2,62.8,55.0,4.56,4.49,2.84,1013
12179,0.3,Ideal,F,VVS2,61.6,53.0,4.35,4.39,2.69,694
9109,1.14,Very Good,J,VS1,60.0,60.0,6.76,6.81,4.07,4702
2191,0.55,Ideal,E,VS1,61.5,57.0,5.27,5.23,3.23,1857
25334,0.25,Ideal,G,VVS2,62.1,56.0,4.02,4.05,2.5,525
23617,0.3,Good,H,SI1,63.7,56.0,4.2,4.22,2.68,421
3727,0.71,Premium,F,SI1,60.7,54.0,5.84,5.8,3.53,2809
19157,1.14,Premium,H,SI2,60.6,59.0,6.77,6.8,4.11,4702
16839,1.25,Ideal,H,SI2,62.8,55.0,6.87,6.82,4.3,5880
9014,0.51,Premium,G,SI1,62.4,58.0,5.07,5.13,3.18,1220
8190,1.5,Very Good,F,SI1,63.0,55.0,7.27,7.31,4.59,10372
1368,0.51,Very Good,E,SI1,63.0,58.0,4.99,5.08,3.17,1330
3713,0.73,Fair,I,VS1,55.9,66.0,6.11,6.01,3.39,2330
5451,0.37,Premium,D,VS2,60.5,59.0,4.66,4.69,2.83,794
17773,1.5,Good,H,SI1,64.3,60.0,7.23,7.14,4.62,9946
15639,1.23,Very Good,J,VS2,62.8,59.0,6.75,6.82,4.26,4960
1001,1.32,Premium,J,VS2,60.4,58.0,7.11,7.14,4.3,5800
7762,0.54,Ideal,F,SI2,61.1,56.0,5.26,5.22,3.2,1240
3554,0.4,Ideal,G,VS2,62.3,57.0,4.71,4.7,2.93,1035
4115,1.01,Very Good,F,IF,61.9,59.0,6.38,6.45,3.97,10476
1668,0.78,Ideal,D,VS1,62.2,57.0,5.86,5.9,3.66,4350
3174,0.71,Premium,D,SI2,62.8,57.0,5.69,5.64,3.56,2368
15741,1.14,Ideal,I,SI1,62.3,58.0,6.65,6.7,4.16,5469
26173,1.5,Premium,G,SI1,60.0,61.0,7.48,7.43,4.47,9954
489,0.83,Very Good,D,IF,59.7,53.0,6.14,6.23,3.69,7889
19615,0.4,Ideal,G,VVS1,62.0,55.0,4.74,4.78,2.95,1043
20213,0.97,Very Good,F,VVS2,,60.0,6.49,6.53,3.78,6889
25131,0.51,Premium,H,VS1,62.5,58.0,5.12,5.09,3.19,1443
12976,0.7,Fair,D,VVS2,58.5,62.0,5.72,5.81,3.37,3296
21593,0.36,Ideal,D,SI1,61.6,56.0,4.54,4.58,2.81,663
7849,0.72,Ideal,H,SI2,60.9,56.0,5.87,5.78,3.55,1901
5705,0.32,Ideal,I,SI2,61.7,55.0,4.39,4.42,2.72,371
26494,0.54,Ideal,E,SI2,62.1,56.0,5.18,5.22,3.23,1163
8134,0.7,Very Good,D,VS1,60.4,58.0,5.71,5.78,3.47,3008
17088,0.4,Good,I,VVS1,63.5,57.0,4.65,4.68,2.96,842
5106,1.51,Premium,F,VS2,60.4,59.0,7.41,7.33,4.45,14247
26215,0.31,Premium,G,VS2,61.2,58.0,4.32,4.37,2.66,544
3292,2.16,Very Good,H,SI2,62.3,60.0,8.19,8.31,5.14,14824
8126,0.4,Ideal,E,SI1,62.2,54.0,4.74,4.78,2.96,673
11866,1.26,Premium,J,VS2,62.1,58.0,6.9,6.95,4.3,5015
13381,1.73,Very Good,H,VS2,61.7,56.0,7.64,7.7,4.73,12998
9520,0.3,Premium,D,VS2,62.3,58.0,4.32,4.29,2.68,911
26482,1.01,Very Good,D,SI2,60.5,58.0,6.45,6.5,3.92,4799
13966,0.57,Ideal,G,VS1,60.3,57.0,5.4,5.42,3.26,1876
14288,1.47,Premium,G,VS2,62.8,57.0,7.27,7.22,4.55,11113
13599,0.42,Ideal,D,VVS1,61.8,55.0,4.83,4.85,2.99,1547
25653,0.65,Premium,E,SI1,60.5,59.0,5.61,5.49,3.36,1828
21294,0.28,Ideal,F,VVS2,61.8,56.0,4.22,4.26,2.62,642
4441,0.41,Ideal,E,VS1,,56.0,4.78,4.75,2.96,1153
10056,0.53,Ideal,F,VS1,61.5,56.0,5.26,5.22,3.22,1856
17371,0.25,Good,E,VVS2,64.9,58.0,3.95,3.97,2.57,476
26311,0.36,Premium,G,VS1,61.7,59.0,4.55,4.59,2.82,726
25955,0.9,Fair,H,VS1,65.9,60.0,5.99,5.96,3.94,3500
26160,0.29,Ideal,G,VVS2,61.4,57.0,4.27,4.3,2.63,607
24090,2.11,Premium,J,SI2,60.7,60.0,8.27,8.2,5.0,12554
15505,0.39,Very Good,G,SI1,58.9,61.0,4.74,4.76,2.8,703
22642,0.34,Very Good,H,VVS2,62.7,59.0,4.43,4.47,2.79,686
22474,0.42,Ideal,F,VS1,60.6,56.0,4.83,4.87,2.94,921
15578,0.86,Very Good,H,SI1,63.8,56.0,6.02,6.05,3.85,3115
5239,0.59,Premium,H,VVS1,62.0,58.0,5.36,5.38,3.33,1883
14647,1.55,Ideal,G,VS2,61.6,55.0,7.45,7.48,4.6,13912
15553,0.51,Premium,G,VS2,62.9,58.0,5.11,5.06,3.2,1546
17583,0.35,Ideal,H,VS2,61.2,56.0,4.54,4.55,2.78,571
12374,0.32,Ideal,G,VS1,61.6,57.0,4.38,4.42,2.71,645
25727,0.9,Ideal,E,SI1,59.1,59.0,6.31,6.37,3.75,4439
13670,0.77,Very Good,H,VVS2,61.1,56.0,5.89,5.92,3.61,3208
7520,0.3,Ideal,G,VVS1,62.0,54.0,4.35,4.36,2.7,764
23197,1.29,Premium,I,SI2,61.1,62.0,7.0,6.94,4.26,4291
9992,0.4,Premium,D,VS1,62.5,60.0,4.66,4.72,2.93,1123
9207,0.51,Ideal,H,VS1,61.6,55.0,5.17,5.19,3.19,1668
9557,0.77,Ideal,E,VS2,61.0,56.0,5.91,5.96,3.62,3303
10226,1.52,Premium,G,SI2,60.9,57.0,7.5,7.44,4.55,8299
23560,0.9,Good,F,VS2,59.8,61.0,6.18,6.22,3.71,4253
4471,0.29,Very Good,E,VS1,60.0,57.0,4.33,4.34,2.6,619
17276,1.01,Fair,E,SI2,67.6,57.0,6.21,6.11,4.18,2862
10986,1.17,Fair,I,I1,65.4,62.0,6.68,6.57,4.33,2935
1970,0.34,Ideal,G,IF,61.4,56.0,4.5,4.53,2.77,974
12596,0.57,Premium,D,VS2,61.9,58.0,5.35,5.32,3.3,2047
5758,0.54,Very Good,F,VS1,60.0,59.0,5.26,5.32,3.17,1653
22912,0.53,Ideal,D,VS2,61.7,55.0,5.21,5.23,3.22,1857
6295,1.0,Premium,G,VS2,63.0,58.0,6.4,6.33,4.01,6048
12116,1.04,Ideal,G,VS2,61.3,57.0,6.53,6.56,4.01,7044
13606,0.31,Ideal,E,SI1,62.4,57.0,4.31,4.34,2.7,544
7596,1.2,Very Good,F,VS2,,55.0,6.75,6.8,4.26,8454
9111,0.52,Ideal,F,VS1,62.2,55.0,5.18,5.14,3.21,1872
3250,0.3,Ideal,E,VS2,62.0,55.0,4.35,4.3,2.68,844
6571,1.02,Very Good,J,SI2,63.1,58.0,6.38,6.34,4.01,3359
6639,1.71,Ideal,G,VS1,62.2,55.0,7.72,7.65,4.78,17595
23736,0.9,Premium,H,VS2,60.0,59.0,6.23,6.16,3.72,3629
21727,0.71,Premium,F,SI1,59.8,62.0,5.74,5.73,3.43,2756
15399,0.81,Ideal,F,SI1,61.5,57.0,6.01,6.06,3.71,3422
23858,0.32,Very Good,G,VVS1,60.9,57.0,4.41,4.44,2.69,676
12505,1.54,Fair,F,SI2,64.4,60.0,7.26,7.16,4.64,7848
126,0.9,Premium,I,VS2,61.2,62.0,6.19,6.13,3.77,3338
16171,0.26,Premium,E,VVS2,58.9,61.0,4.19,4.16,2.46,724
5371,0.5,Premium,G,VS1,60.9,59.0,5.14,5.11,3.12,1583
1240,1.02,Very Good,F,SI1,61.9,58.0,6.43,6.49,4.0,5019
2290,1.2,Very Good,H,SI2,63.5,57.0,6.67,6.71,4.25,5221
19125,1.3,Very Good,I,VS1,62.1,59.0,6.97,7.01,4.34,7333
8468,1.11,Ideal,G,VS2,61.4,56.0,6.65,6.7,4.1,7443
20970,0.34,Ideal,D,VS2,61.4,55.0,4.51,4.54,2.78,967
1230,0.3,Very Good,E,SI2,61.6,61.0,4.25,4.29,2.63,421
9201,0.33,Ideal,H,VVS1,61.5,56.0,4.46,4.49,2.75,730
6981,0.73,Very Good,D,VS1,61.1,59.0,5.79,5.86,3.56,4116
5179,0.32,Ideal,F,VVS1,61.6,55.0,4.42,4.44,2.73,854
10725,0.4,Premium,D,SI2,61.7,58.0,4.69,4.74,2.91,666
20678,1.19,Premium,G,VS2,62.3,58.0,6.82,6.77,4.23,7130
1059,1.16,Ideal,G,SI2,,54.0,6.75,6.78,4.16,5206
6263,0.25,Ideal,E,VVS2,61.6,57.0,4.08,4.1,2.52,576
15361,1.03,Ideal,F,IF,61.3,56.0,6.53,6.55,4.01,11365
282,2.11,Premium,E,SI2,62.4,61.0,8.19,8.1,5.08,18034
14847,1.13,Ideal,G,VS2,62.7,57.0,6.65,6.68,4.18,6525
969,1.04,Ideal,D,VS1,61.6,57.0,6.52,6.56,4.03,10709
16002,1.02,Very Good,F,VVS2,59.9,57.0,6.54,6.59,3.93,9246
20338,0.52,Ideal,D,VS2,62.2,56.0,5.13,5.16,3.2,1822
1940,1.51,Premium,E,SI1,61.5,58.0,7.38,7.33,4.52,12644
26622,1.56,Ideal,E,SI2,61.2,56.0,7.53,7.49,4.59,8518
17659,1.02,Ideal,H,VS2,61.8,55.0,6.48,6.51,4.01,6065
620,0.39,Ideal,E,VS2,61.4,56.0,4.68,4.74,2.89,796
18310,0.3,Good,H,VS1,63.2,56.0,4.25,4.29,2.7,526
1743,1.03,Premium,E,SI2,62.0,59.0,6.49,6.42,4.0,4974
17775,0.82,Ideal,G,VVS2,62.1,56.0,5.97,6.01,3.72,4130
18588,1.01,Ideal,I,VS2,62.5,56.0,6.38,6.41,4.0,5855
14136,0.9,Good,D,VS2,,62.0,6.11,6.15,3.84,4739
9848,1.56,Premium,E,VS2,61.5,58.0,7.47,7.43,4.58,12156
3569,1.61,Ideal,G,SI1,61.2,55.0,7.62,7.57,4.65,11294
15564,1.2,Very Good,E,SI2,61.4,58.0,6.81,6.88,4.2,6130
6117,0.5,Ideal,D,SI1,62.1,57.0,5.08,5.03,3.14,1610
26931,0.41,Ideal,F,VVS1,62.0,55.0,4.78,4.74,2.95,1356
22437,1.21,Very Good,I,SI1,61.8,59.0,6.75,6.78,4.18,5672
3179,2.23,Premium,J,SI1,,59.0,8.36,8.33,5.21,14258
19577,1.03,Ideal,F,SI2,61.6,55.0,6.46,6.49,3.99,4683
9500,0.76,Ideal,I,VS2,61.3,56.0,5.87,5.91,3.61,2793
6100,0.39,Ideal,F,VS1,60.9,56.0,4.68,4.75,2.87,894
23414,0.32,Good,F,SI2,63.1,56.0,4.34,4.38,2.75,421
16960,0.3,Premium,D,VVS2,60.7,59.0,4.34,4.33,2.63,950
10553,2.04,Fair,E,SI2,65.4,55.0,7.87,7.93,5.17,12799
23041,0.7,Ideal,D,SI1,62.5,56.0,5.67,5.73,3.56,2612
23500,0.44,Ideal,H,SI1,60.9,57.0,4.92,4.9,2.99,1069
13995,0.57,Ideal,E,SI1,61.8,57.0,5.33,5.28,3.28,1728
25354,0.57,Ideal,E,VS2,61.8,55.0,5.34,5.38,3.31,1851
15636,1.23,Ideal,H,VVS2,62.0,55.0,6.85,6.9,4.26,8079
6277,0.78,Ideal,J,SI1,61.1,56.0,5.95,5.97,3.64,2169
9473,0.7,Good,I,VS2,63.6,58.0,5.57,5.59,3.55,2010
25602,0.7,Premium,G,VS2,61.3,58.0,5.74,5.68,3.5,2596
13150,0.58,Premium,E,VS2,61.5,58.0,5.41,5.38,3.32,2535
11084,0.48,Ideal,F,IF,62.0,54.0,5.0,5.05,3.11,2059
22282,1.12,Premium,H,SI2,61.9,58.0,6.66,6.74,4.15,4620
5725,0.71,Ideal,H,SI1,60.7,59.0,5.75,5.81,3.51,2328
10832,0.7,Ideal,E,SI1,62.7,57.0,5.64,5.66,3.54,2614
16654,1.0,Premium,F,SI1,61.2,58.0,6.4,6.44,3.93,5197
630,0.7,Ideal,J,VS2,61.9,57.0,5.65,5.69,3.51,1974
11971,0.55,Premium,D,SI1,60.5,60.0,5.3,5.27,3.2,1698
19466,0.3,Ideal,F,VVS1,61.7,56.0,4.33,4.35,2.68,857
19851,0.32,Ideal,G,SI1,62.5,55.0,4.35,4.38,2.73,477
6431,1.01,Very Good,F,SI2,63.4,56.0,6.4,6.34,4.04,4355
3375,0.32,Ideal,I,VS1,62.4,54.0,4.39,4.36,2.73,648
23447,0.5,Premium,E,VS2,58.1,61.0,5.23,5.17,3.02,1420
12589,2.0,Premium,J,VVS2,63.0,59.0,8.0,7.97,5.03,15214
26943,1.1,Ideal,G,VS1,61.3,57.0,6.59,6.66,4.06,7550
21928,1.01,Ideal,I,SI1,61.9,57.0,6.4,6.5,3.98,4509
13761,0.31,Ideal,F,VS2,61.3,57.0,4.34,4.3,2.65,802
10239,1.16,Premium,H,SI1,60.2,59.0,6.84,6.77,4.1,5480
20741,1.02,Very Good,E,VS2,60.3,60.0,6.58,6.48,3.94,6103
2114,0.3,Premium,F,SI1,60.9,60.0,4.33,4.37,2.65,500
24604,0.25,Very Good,E,VVS1,60.1,57.0,4.08,4.11,2.46,526
3217,0.62,Ideal,D,SI1,62.2,55.0,5.45,5.51,3.41,1959
13126,0.75,Very Good,H,SI2,63.0,58.0,5.76,5.79,3.64,2180
3815,1.03,Ideal,F,SI2,61.6,55.0,6.49,6.46,3.99,4769
8322,0.31,Ideal,I,IF,61.7,55.0,4.36,4.39,2.7,635
3156,0.8,Very Good,F,SI2,61.0,57.0,6.01,6.03,3.67,2772
